area_type,availability,location,size,society,total_sqft,bath,balcony,price,bhk,total_sqft_clean,price_per_sqft,crime_rate,entertainment_centers,restaurant_count,crime_score,entertainment_score,restaurant_score,distance_to_center,proximity_score,room_density,popularity_score,volatility_score
Plot  Area,Ready To Move,Whitefield,4 Bedroom,Pronege,4800,4.0,3.0,550.0,4.0,4800.0,11458.333333333334,8.027538877103012,9,7,1.9723912402737374,10.0,1.4285714285714284,1.8365025034994318,8.58361347217452,600.0,10.0,140.5804683445764
Built-up  Area,Ready To Move,Sahakara Nagar,2 BHK,Rauil T,1270,2.0,1.0,96.0,2.0,1270.0,7559.055118110236,8.927379831054154,2,26,1.0725424528823184,2.2222222222222223,5.306122448979592,3.9673726639594435,6.940198457999553,317.5,0.724907063197026,60.69249034222126
Built-up  Area,Ready To Move,Battarahalli,4 Bedroom,,2700,3.0,0.0,75.0,4.0,2700.0,2777.777777777778,6.030595219844587,1,33,3.9693522816474425,1.1111111111111112,6.73469387755102,2.674899739877527,7.937006920694576,385.7142857142857,0.44609665427509293,23.820103550408298
Plot  Area,Ready To Move,8th Phase JP Nagar,4 Bedroom,,1200,4.0,2.0,270.0,4.0,1200.0,22500.0,3.2075831787731897,1,37,6.792388898057547,1.1111111111111112,7.551020408163264,2.0958835991646647,8.383568065880326,150.0,1.0594795539033457,56.80213893309553
Built-up  Area,19-May,Thanisandra,4 BHK,G conTh,2695,4.0,3.0,188.0,4.0,2695.0,6975.881261595548,2.826267394443203,2,9,7.1737080018790635,2.2222222222222223,1.836734693877551,2.674899739877527,7.937006920694576,336.875,4.386617100371748,42.75395401834816
Super built-up  Area,Ready To Move,Hessarghatta,3 BHK,StwarSi,1330,3.0,2.0,65.0,3.0,1330.0,4887.2180451127815,2.63691005010124,5,29,7.363066994645052,5.555555555555555,5.918367346938775,2.674899739877527,7.937006920694576,221.66666666666666,0.13011152416356878,34.44249866495917
Built-up  Area,Ready To Move,Electronic City,2 BHK,,660,1.0,0.0,18.0,2.0,660.0,2727.2727272727275,7.067725521205174,5,44,2.9322129516932574,5.555555555555555,8.979591836734693,2.0958835991646647,8.383568065880326,220.0,5.650557620817844,46.68988288633367
Super built-up  Area,Ready To Move,BTM 2nd Stage,2 BHK,Catle C,1400,2.0,3.0,90.0,2.0,1400.0,6428.571428571428,2.237849216443066,8,20,7.762131302271813,8.88888888888889,4.081632653061225,6.878873032442892,4.694729208803859,350.0,0.5390334572490706,132.98992517121115
Built-up  Area,Ready To Move,Gubbalala,4 BHK,,4000,5.0,1.0,195.0,4.0,4000.0,4875.0,8.367363879870105,5,47,1.632563279207345,5.555555555555555,9.591836734693878,9.905124481433225,2.3607591902524674,444.44444444444446,0.483271375464684,75.78200252343255
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,PuandHi,1700,3.0,2.0,75.0,3.0,1700.0,4411.764705882353,9.306213680770032,8,34,0.6937053052810483,8.88888888888889,6.938775510204081,3.9673726639594435,6.940198457999553,283.3333333333333,5.037174721189591,35.8270464960869
Built-up  Area,Ready To Move,Kasavanhalli,2 BHK,Bhensa ,1585,2.0,2.0,90.0,2.0,1585.0,5678.233438485804,8.651810051663315,5,18,1.3481146312075465,5.555555555555555,3.673469387755102,11.43300628590238,1.1823936830799007,396.25,1.4684014869888475,138.7217119406531
Super built-up  Area,Ready To Move,Kothanur,3 BHK,,1385,3.0,3.0,67.0,3.0,1385.0,4837.545126353791,6.1416406364041,8,48,3.858305898397499,8.88888888888889,9.795918367346939,5.397025953714566,5.8375908355149475,230.83333333333334,1.2267657992565058,73.3539091710591
Super built-up  Area,18-Jul,Electronic City,2 BHK,Prarkun,1128,2.0,1.0,67.0,2.0,1128.0,5939.7163120567375,3.160611665445339,6,47,6.839360820289375,6.666666666666666,9.591836734693878,2.0958835991646647,8.383568065880326,282.0,5.650557620817844,46.68988288633367
Plot  Area,19-Oct,Whitefield,4 Bedroom,NVaree ,60,4.0,2.0,218.0,4.0,60.0,363333.3333333333,2.2672747981298604,9,49,7.7327054644247095,10.0,10.0,1.8365025034994318,8.58361347217452,7.5,10.0,140.5804683445764
Plot  Area,18-Apr,1Kasavanhalli,18 Bedroom,HMwerCo,1200,18.0,0.0,200.0,18.0,1200.0,16666.666666666668,9.477455573166917,9,32,0.5224619221616844,10.0,6.530612244897958,3.9673726639594435,6.940198457999553,33.333333333333336,0.018587360594795536,0.0
Super built-up  Area,Ready To Move,HSR Layout,2 BHK,VaiewV ,1203,2.0,2.0,60.0,2.0,1203.0,4987.5311720698255,3.0298384055213052,7,25,6.970135218641835,7.777777777777778,5.1020408163265305,5.397025953714566,5.8375908355149475,300.75,0.9851301115241635,86.17440630423158
Super built-up  Area,Ready To Move,Mallasandra,2 BHK,Shbhi S,905,2.0,1.0,35.0,2.0,905.0,3867.403314917127,4.337184517941357,1,39,5.662777725302024,1.1111111111111112,7.959183673469388,12.966111067993126,0.0,226.25,0.2973977695167286,22.54168803757458
Super built-up  Area,19-Mar,Hennur Road,3 BHK,Orens G,1450,3.0,2.0,79.0,3.0,1450.0,5448.275862068966,2.5629359179564686,9,47,7.4370417707613425,10.0,9.591836734693878,9.905124481433225,2.3607591902524674,241.66666666666666,2.825278810408922,74.25003377258962
Super built-up  Area,Ready To Move,Varthur,2 BHK,MKllei ,1105,2.0,3.0,38.0,2.0,1105.0,3438.914027149321,4.485571732363618,6,19,5.514389219115506,6.666666666666666,3.877551020408163,5.397025953714566,5.8375908355149475,276.25,1.3011152416356877,45.136053157052544
Plot  Area,18-Apr,Channasandra,2 Bedroom,,1200,2.0,1.0,46.13,2.0,1200.0,3844.1666666666665,3.8121669732802577,3,42,6.1877998404303405,3.333333333333333,8.571428571428571,9.905124481433225,2.3607591902524674,300.0,0.7063197026022305,62.27312059621628
Super built-up  Area,Ready To Move,Jalahalli,3 BHK,Vanami ,1530,2.0,3.0,89.0,3.0,1530.0,5816.993464052288,5.200543074801128,4,28,4.79941165259441,4.444444444444445,5.7142857142857135,6.878873032442892,4.694729208803859,306.0,0.966542750929368,45.5648019729783
Super built-up  Area,Ready To Move,Whitefield,2 BHK,SMuilan,1105,2.0,1.0,35.4,2.0,1105.0,3203.6199095022625,6.502180248861528,3,17,3.497763147312618,3.333333333333333,3.4693877551020407,1.8365025034994318,8.58361347217452,276.25,10.0,140.5804683445764
Super built-up  Area,18-Jul,Dasarahalli,2 BHK,KSliaor,1333,2.0,1.0,78.56,2.0,1333.0,5893.473368342085,3.2537656441517964,4,19,6.746206030643912,4.444444444444445,3.877551020408163,12.966111067993126,0.0,333.25,0.3159851301115241,36.15075509747545
Built-up  Area,17-Sep,Hongasandra,2 BHK,,1065,2.0,2.0,45.0,2.0,1065.0,4225.352112676056,6.057041462988778,3,8,3.94290580827916,3.333333333333333,1.6326530612244896,8.385304790667908,3.532906862592708,266.25,0.1486988847583643,42.513653269105376
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,,1243,2.0,2.0,46.0,2.0,1243.0,3700.7240547063557,7.650744797866369,5,17,2.3491885996388344,5.555555555555555,3.4693877551020407,8.385304790667908,3.532906862592708,310.75,2.639405204460967,55.6771770505317
Super built-up  Area,18-Dec,Old Madras Road,3 BHK,Saesttt,1530,3.0,2.0,76.34,3.0,1530.0,4989.5424836601305,7.732207733021297,3,44,2.267724955319654,3.333333333333333,8.979591836734693,5.397025953714566,5.8375908355149475,255.0,1.3197026022304834,77.33436939042099
Plot  Area,Ready To Move,Margondanahalli,2 Bedroom,,1200,2.0,1.0,65.0,2.0,1200.0,5416.666666666667,8.448137498825597,5,45,1.551788957088347,5.555555555555555,9.183673469387756,1.8365025034994318,8.58361347217452,300.0,0.483271375464684,23.989005494504866
Super built-up  Area,Ready To Move,Whitefield,2 BHK,BrlisCo,1270,2.0,1.0,94.0,2.0,1270.0,7401.574803149606,2.070542269421546,7,34,7.929439705760691,7.777777777777778,6.938775510204081,1.8365025034994318,8.58361347217452,317.5,10.0,140.5804683445764
Super built-up  Area,Ready To Move,Bellandur,3 BHK,OriewLa,1830,3.0,3.0,89.0,3.0,1830.0,4863.3879781420765,9.71723055775051,8,25,0.2826848502503111,8.88888888888889,5.1020408163265305,2.0958835991646647,8.383568065880326,305.0,1.7843866171003717,66.37229229551592
Super built-up  Area,Ready To Move,Chandapura,2 BHK,,900,2.0,3.0,35.0,2.0,900.0,3888.8888888888887,6.932229878030454,9,17,3.067709774406455,10.0,3.4693877551020407,9.905124481433225,2.3607591902524674,225.0,1.8587360594795537,28.699749672429213
Plot  Area,Ready To Move,Attibele,4 Bedroom,AGoutLa,2400,2.0,2.0,250.0,4.0,2400.0,10416.666666666666,8.536105172127153,1,5,1.4638205179964456,1.1111111111111112,1.0204081632653061,9.905124481433225,2.3607591902524674,400.0,0.7806691449814127,58.332493294764454
Plot  Area,Ready To Move,Varsova Layout,6 Bedroom,,7000,6.0,2.0,560.0,6.0,7000.0,8000.0,4.876726521764757,9,40,5.123231024570747,10.0,8.16326530612245,6.878873032442892,4.694729208803859,583.3333333333334,0.07434944237918215,243.75649563994526
Super built-up  Area,Ready To Move,Bannerghatta Road,3 BHK,SNity S,1450,2.0,2.0,78.0,3.0,1450.0,5379.310344827586,4.905256580733391,7,26,5.094700717237654,7.777777777777778,5.306122448979592,11.43300628590238,1.1823936830799007,290.0,2.8066914498141267,126.00804075089252
Super built-up  Area,Ready To Move,J C Nagar,3 BHK,,1525,3.0,3.0,65.0,3.0,1525.0,4262.295081967213,4.38566164396437,1,35,5.614300177268133,1.1111111111111112,7.142857142857143,2.0958835991646647,8.383568065880326,254.16666666666666,0.055762081784386616,25.423086620891123
Built-up  Area,Ready To Move,Mahalakshmi Layout,2 BHK,,1080,2.0,1.0,67.0,2.0,1080.0,6203.7037037037035,2.14575642268605,7,28,7.854224897729837,7.777777777777778,5.7142857142857135,3.9673726639594435,6.940198457999553,270.0,0.241635687732342,300.45489016762735
Built-up  Area,Ready To Move,Bagalur Main Road,2 BHK,,1220,2.0,2.0,72.0,2.0,1220.0,5901.639344262295,9.731882083911293,8,37,0.2680331965427047,8.88888888888889,7.551020408163264,12.966111067993126,0.0,305.0,0.07434944237918215,154.04328396049382
Super built-up  Area,Ready To Move,Begur Road,2 BHK,Dhalsh ,1200,2.0,2.0,44.4,2.0,1200.0,3700.0,9.74209276645131,5,35,0.25782242511500975,5.555555555555555,7.142857142857143,8.385304790667908,3.532906862592708,300.0,1.5613382899628254,27.39721242353014
Super built-up  Area,Ready To Move,Bommanahalli,2 BHK,SNeur G,1215 - 1495,2.0,0.0,73.17,2.0,1355.0,5400.0,3.4747316945439533,6,34,6.525238056662534,6.666666666666666,6.938775510204081,12.966111067993126,0.0,338.75,0.6505576208178439,27.58439184476211
Plot  Area,Ready To Move,R.T. Nagar,3 Bedroom,,2400,3.0,0.0,348.0,3.0,2400.0,14500.0,3.2541705326636974,6,48,6.745801138607311,6.666666666666666,9.795918367346939,5.397025953714566,5.8375908355149475,400.0,0.6691449814126393,102.28889604433246
Super built-up  Area,Ready To Move,Govindapura,2 BHK,,1500,2.0,2.0,60.0,2.0,1500.0,4000.0,2.068054889879412,6,43,7.931927106956362,6.666666666666666,8.775510204081632,2.674899739877527,7.937006920694576,375.0,0.055762081784386616,14.933184523068078
Built-up  Area,Ready To Move,Koramangala,2 BHK,,1355,2.0,2.0,95.0,2.0,1355.0,7011.070110701107,3.6342117848653093,1,24,6.365756578009432,1.1111111111111112,4.8979591836734695,1.8365025034994318,8.58361347217452,338.75,1.3382899628252787,158.6786699738666
Built-up  Area,17-Jul,Electronic City,2 BHK,GMown E,1070,2.0,1.0,57.0,2.0,1070.0,5327.102803738318,2.6259471475948404,9,37,7.374029992587474,10.0,7.551020408163264,2.0958835991646647,8.383568065880326,267.5,5.650557620817844,46.68988288633367
Super built-up  Area,Ready To Move,CV Raman Nagar,3 BHK,Pu270a ,1980,4.0,1.0,180.0,3.0,1980.0,9090.90909090909,3.717500887293613,5,7,6.282466750519431,5.555555555555555,1.4285714285714284,9.905124481433225,2.3607591902524674,282.85714285714283,0.7992565055762081,44.25507235350991
Super built-up  Area,Ready To Move,Bommasandra,2 BHK,Niara S,842,2.0,2.0,30.0,2.0,842.0,3562.9453681710215,4.522638064731458,3,21,5.477322564071864,3.333333333333333,4.285714285714286,9.905124481433225,2.3607591902524674,210.5,0.6877323420074349,38.04147129894674
Super built-up  Area,Ready To Move,Bannerghatta Road,1 BHK,Baanise,700,1.0,1.0,31.2,1.0,700.0,4457.142857142857,6.5868209659974495,2,11,3.413121693348705,2.2222222222222223,2.2448979591836733,11.43300628590238,1.1823936830799007,350.0,2.8066914498141267,126.00804075089252
Built-up  Area,Ready To Move,Doddakammanahalli,3 BHK,,2500,4.0,0.0,65.0,3.0,2500.0,2600.0,9.44528824622962,9,32,0.5546295291271732,10.0,6.530612244897958,2.674899739877527,7.937006920694576,357.14285714285717,0.13011152416356878,16.127099346545037
Built-up  Area,Ready To Move,"Kanakapura Road,",3 Bedroom,,1884,3.0,2.0,95.0,3.0,1884.0,5042.462845010616,4.849337452064194,8,20,5.150620332703047,8.88888888888889,4.081632653061225,2.0958835991646647,8.383568065880326,314.0,0.018587360594795536,0.0
Built-up  Area,Ready To Move,Dena Bank Colony,2 BHK,Chntsat,1100,2.0,2.0,75.0,2.0,1100.0,6818.181818181818,7.832375641677234,9,24,2.1675561746659193,10.0,4.8979591836734695,6.878873032442892,4.694729208803859,275.0,0.03717472118959107,7.424621202458749
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1196,2.0,2.0,40.54,2.0,1196.0,3389.632107023411,9.380184549437654,1,37,0.6197337926703165,1.1111111111111112,7.551020408163264,5.397025953714566,5.8375908355149475,299.0,3.1784386617100373,47.18023193443411
Super built-up  Area,Ready To Move,Budigere,3 BHK,PrityTr,1820,3.0,2.0,85.0,3.0,1820.0,4670.32967032967,7.101367786390513,8,32,2.898570393639858,8.88888888888889,6.530612244897958,12.966111067993126,0.0,303.3333333333333,1.0037174721189592,22.171137151268614
Plot  Area,Ready To Move,Basavanapura,8 Bedroom,,1200,8.0,0.0,145.0,8.0,1200.0,12083.333333333334,9.835871939751268,3,40,0.164042435433502,3.333333333333333,8.16326530612245,1.8365025034994318,8.58361347217452,75.0,0.1486988847583643,35.43157890820802
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,MenueNo,1185,2.0,2.0,43.5,2.0,1185.0,3670.8860759493673,7.3895570513254665,4,15,2.6103786199133387,4.444444444444445,3.0612244897959187,2.674899739877527,7.937006920694576,296.25,4.386617100371748,42.75395401834816
Super built-up  Area,Ready To Move,Varthur,3 BHK,,2145,3.0,2.0,170.0,3.0,2145.0,7925.407925407925,6.404105788289376,3,38,3.595838461658346,3.333333333333333,7.755102040816326,5.397025953714566,5.8375908355149475,357.5,1.3011152416356877,45.136053157052544
Super built-up  Area,Ready To Move,Whitefield,2 BHK,Priew P,1220,2.0,1.0,89.0,2.0,1220.0,7295.081967213115,4.462987711448624,2,7,5.536973436632552,2.2222222222222223,1.4285714285714284,1.8365025034994318,8.58361347217452,305.0,10.0,140.5804683445764
Super built-up  Area,Ready To Move,Whitefield,2 BHK,Sonviik,1116,2.0,3.0,51.91,2.0,1116.0,4651.433691756272,3.2924913442735173,9,13,6.7074799934009945,10.0,2.653061224489796,1.8365025034994318,8.58361347217452,279.0,10.0,140.5804683445764
Super built-up  Area,Ready To Move,6th Phase JP Nagar,2 BHK,HMinebo,1192,2.0,3.0,75.0,2.0,1192.0,6291.946308724832,2.2713045550996185,8,9,7.728675672374463,8.88888888888889,1.836734693877551,5.397025953714566,5.8375908355149475,298.0,0.4275092936802974,52.07894622893406
Super built-up  Area,Ready To Move,Marathahalli,3 BHK,NCenega,1449,3.0,2.0,110.0,3.0,1449.0,7591.44237405107,3.988209920435044,2,23,6.011755360758161,2.2222222222222223,4.6938775510204085,1.8365025034994318,8.58361347217452,241.5,3.2527881040892193,72.43357269502987
Plot  Area,Ready To Move,Ardendale,3 Bedroom,Somus A,2500,3.0,1.0,250.0,3.0,2500.0,10000.0,2.885219391012484,9,39,7.1147554921113745,10.0,7.959183673469388,12.966111067993126,0.0,416.6666666666667,0.44609665427509293,73.77079585823898
Built-up  Area,Ready To Move,Electronic City,3 BHK,BrnoxEq,1700,3.0,2.0,90.0,3.0,1700.0,5294.117647058823,6.611022043246814,5,39,3.3889204054202278,5.555555555555555,7.959183673469388,2.0958835991646647,8.383568065880326,283.3333333333333,5.650557620817844,46.68988288633367
Super built-up  Area,18-Aug,Hebbal,3 BHK,Mahosya,1920,3.0,2.0,150.0,3.0,1920.0,7812.5,2.829488843336887,9,33,7.170486524941504,10.0,6.73469387755102,1.8365025034994318,8.58361347217452,320.0,3.2899628252788107,125.52607716272382
Plot  Area,Ready To Move,BTM 4th Stage,2 Bedroom,,1350,2.0,0.0,90.0,2.0,1350.0,6666.666666666667,7.742599445530232,4,5,2.2573331523471114,4.444444444444445,1.0204081632653061,2.0958835991646647,8.383568065880326,337.5,0.055762081784386616,19.399312702601947
Plot  Area,Ready To Move,Devanahalli Int. Airport,4 Bedroom,,4800,5.0,2.0,350.0,4.0,4800.0,7291.666666666667,5.783915827831856,1,32,4.216033821093314,1.1111111111111112,6.530612244897958,12.966111067993126,0.0,533.3333333333334,0.055762081784386616,161.33195591698504
Built-up  Area,Ready To Move,"Sarjapur Road,",3 BHK,,1700,3.0,2.0,74.0,3.0,1700.0,4352.941176470588,2.5770551465150344,9,10,7.422922419289796,10.0,2.0408163265306123,12.966111067993126,0.0,283.3333333333333,0.1486988847583643,87.46754500139711
Super built-up  Area,19-Dec,Hoodi,2 BHK,Hahtsde,1447,3.0,2.0,76.0,2.0,1447.0,5252.24602626123,8.173452730516217,3,34,1.8264761166277745,3.333333333333333,6.938775510204081,3.9673726639594435,6.940198457999553,289.4,1.6356877323420074,46.57551573562775
Super built-up  Area,19-Jul,Kanakpura Road,2 BHK,Soazak ,1329,2.0,1.0,107.0,2.0,1329.0,8051.166290443943,6.286628143456774,5,21,3.7133171291762475,5.555555555555555,4.285714285714286,3.9673726639594435,6.940198457999553,332.25,5.037174721189591,35.8270464960869
Built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Esatea ,1314,2.0,2.0,70.44,3.0,1314.0,5360.730593607306,7.747420981599533,9,23,2.252511574304598,10.0,4.6938775510204085,1.8365025034994318,8.58361347217452,262.8,7.379182156133829,114.99938702430282
Plot  Area,Ready To Move,Hal old airport road,3 Bedroom,,1200,3.0,2.0,110.0,3.0,1200.0,9166.666666666666,6.027582047309686,4,11,3.972365480413098,4.444444444444445,2.2448979591836733,1.8365025034994318,8.58361347217452,200.0,0.018587360594795536,0.0
Plot  Area,Ready To Move,Basavangudi,6 Bedroom,,1214,3.0,0.0,220.0,6.0,1214.0,18121.91103789127,3.4823325426459144,2,37,6.517637142392447,2.2222222222222223,7.551020408163264,8.385304790667908,3.532906862592708,134.88888888888889,0.5947955390334572,110.5458767978984
Super built-up  Area,19-Mar,Hosa Road,3 BHK,Sosisic,1513,3.0,1.0,103.0,3.0,1513.0,6807.666886979511,2.813508390778626,4,11,7.186467116615372,4.444444444444445,2.2448979591836733,9.905124481433225,2.3607591902524674,252.16666666666666,1.2825278810408922,29.714993865062162
Super built-up  Area,Ready To Move,Vittasandra,2 BHK,Prlla C,1246,2.0,1.0,67.5,2.0,1246.0,5417.335473515249,3.361259482701975,4,5,6.638711256321072,4.444444444444445,1.0204081632653061,3.9673726639594435,6.940198457999553,311.5,0.7992565055762081,7.537626193827453
Super built-up  Area,Ready To Move,Ganga Nagar,1 BHK,,705,1.0,1.0,65.0,1.0,705.0,9219.85815602837,2.0827535541199804,3,49,7.917228314758616,3.333333333333333,10.0,2.0958835991646647,8.383568065880326,352.5,0.1858736059479554,22.58342558406743
Super built-up  Area,Ready To Move,Dasarahalli,2 BHK,Syonyph,1220,2.0,2.0,62.0,2.0,1220.0,5081.9672131147545,8.938353995857124,3,32,1.0615681925452827,3.333333333333333,6.530612244897958,12.966111067993126,0.0,305.0,0.3159851301115241,36.15075509747545
Super built-up  Area,Ready To Move,Yelahanka New Town,3 BHK,,1800,2.0,1.0,45.0,3.0,1800.0,2500.0,6.30888362783723,9,14,3.691061451053767,10.0,2.8571428571428568,6.878873032442892,4.694729208803859,360.0,0.7434944237918216,145.68355623642742
Super built-up  Area,Ready To Move,Kaval Byrasandra,3 BHK,,1400,3.0,2.0,75.0,3.0,1400.0,5357.142857142857,6.1871609000897605,5,11,3.812785238441514,5.555555555555555,2.2448979591836733,3.9673726639594435,6.940198457999553,233.33333333333334,0.40892193308550184,36.011121418262796
Super built-up  Area,Ready To Move,Kasavanhalli,2 BHK,Bhensa ,1245,2.0,2.0,80.0,2.0,1245.0,6425.70281124498,4.5014860992102745,3,13,5.498474713728541,3.333333333333333,2.653061224489796,11.43300628590238,1.1823936830799007,311.25,1.4684014869888475,138.7217119406531
Super built-up  Area,Ready To Move,Anantapuram,3 BHK,GKiewke,1495,2.0,1.0,63.0,3.0,1495.0,4214.046822742475,8.682529377328727,8,16,1.317395038119317,8.88888888888889,3.265306122448979,6.878873032442892,4.694729208803859,299.0,0.018587360594795536,0.0
